epoch,train_loss,train_top1,val_loss,val_top1,val_top5,val_f1,lr
3,0.9810170531272888,93.48110151753842,0.9744634421972128,93.0722490457388,99.30114379295937,0.9039726058095517,5.0005e-05
4,0.9144451851839001,95.51277518040925,0.9581674348849517,93.38799227201022,99.38401442307692,0.9123142564827699,1.465319647457856e-05
5,0.8702454127877661,96.94837245200445,0.9347651325739347,94.38732924828163,99.44411057692308,0.9233820597255642,1e-08
